elapsed_time,direction,sender,receiver,length
38.15386652946472,incoming,172.18.0.8,172.18.0.2,66
38.15457034111023,outgoing,172.18.0.3,172.17.0.1,74
38.156035423278816,outgoing,172.18.0.3,172.17.0.1,66
38.15677356719971,outgoing,172.18.0.3,172.17.0.1,290
38.159615993499756,outgoing,172.18.0.3,172.17.0.1,7306
38.16249084472656,outgoing,172.18.0.3,172.17.0.1,7306
38.16687560081482,outgoing,172.18.0.3,172.17.0.1,14546
38.17113494873047,outgoing,172.18.0.3,172.17.0.1,14546
38.1732120513916,outgoing,172.18.0.3,172.17.0.1,2962
38.29615902900696,outgoing,172.18.0.3,172.17.0.1,13778
38.40721321105957,outgoing,172.18.0.3,172.17.0.1,66
38.40797829627991,outgoing,172.18.0.3,172.17.0.1,66
38.40946578979492,outgoing,172.18.0.3,172.17.0.1,66
38.66264462471008,incoming,172.18.0.1,172.18.0.2,2131
38.665467977523804,incoming,172.18.0.8,172.18.0.2,66
38.66618752479553,outgoing,172.18.0.3,172.17.0.1,74
38.667617082595825,outgoing,172.18.0.3,172.17.0.1,66
38.66835594177246,outgoing,172.18.0.3,172.17.0.1,290
38.671112298965454,outgoing,172.18.0.3,172.17.0.1,7306
38.67396426200867,outgoing,172.18.0.3,172.17.0.1,7306
38.67832851409912,outgoing,172.18.0.3,172.17.0.1,14546
38.68261957168579,outgoing,172.18.0.3,172.17.0.1,14546
38.6846866607666,outgoing,172.18.0.3,172.17.0.1,2962
38.81442070007324,outgoing,172.18.0.3,172.17.0.1,14337
38.91372203826904,outgoing,172.18.0.3,172.17.0.1,66
38.91455626487732,outgoing,172.18.0.3,172.17.0.1,66
38.91613030433655,outgoing,172.18.0.3,172.17.0.1,66
39.174213647842414,incoming,172.18.0.1,172.18.0.2,2127
39.177656173706055,incoming,172.18.0.8,172.18.0.2,66
39.17838144302368,outgoing,172.18.0.3,172.17.0.1,74
39.179844379425056,outgoing,172.18.0.3,172.17.0.1,66
39.18059206008911,outgoing,172.18.0.3,172.17.0.1,290
39.18345332145691,outgoing,172.18.0.3,172.17.0.1,7306
39.186248064041145,outgoing,172.18.0.3,172.17.0.1,7306
39.190624475479126,outgoing,172.18.0.3,172.17.0.1,14546
39.19487929344177,outgoing,172.18.0.3,172.17.0.1,14546
39.19693970680237,outgoing,172.18.0.3,172.17.0.1,2962
39.31745767593384,outgoing,172.18.0.3,172.17.0.1,14081
39.42481708526611,outgoing,172.18.0.3,172.17.0.1,66
39.42552947998047,outgoing,172.18.0.3,172.17.0.1,66
39.4269597530365,outgoing,172.18.0.3,172.17.0.1,66
39.681522846221924,incoming,172.18.0.1,172.18.0.2,2415
39.68440580368042,incoming,172.18.0.8,172.18.0.2,66
39.93655490875244,outgoing,172.18.0.3,172.17.0.1,74
39.938729763031006,outgoing,172.18.0.3,172.17.0.1,66
